Mesh_X,Mesh_Y,Mesh_X_Index,Mesh_Y_Index,Pair_Index,Run_Index,Foot_X,Foot_Y,Kp,Kd,Start_Amp_Mult,Start_Freq_Mult,Amplitude_Deg,Frequency_Hz,Fell,Distance_Traversed,CoT
0.7176,0.87984,1,2,14,1,-0.0632,-0.0139,23.49,9.52,0.806,1.162,29.47,0.752,True,0.8146,0.8459
0.7176,0.87984,1,2,14,1,-0.062,0.0019,34.22,4.56,1.415,1.386,24.33,0.563,False,0.3642,2.8367
0.7176,0.87984,1,2,14,1,-0.055,-0.0031,29.9,3.37,1.717,1.088,30.57,0.707,False,0.3117,3.2334
0.7176,0.87984,1,2,14,1,0.0143,-0.0191,26.37,9.55,1.02,0.729,35.16,0.679,False,0.2329,2.1643
0.7176,0.87984,1,2,14,1,0.0039,0.0092,23.52,7.04,1.388,1.352,28.69,0.588,False,0.1985,1.3456
0.7176,0.87984,1,2,14,1,-0.0177,0.0014,43.01,14.37,1.669,1.363,33.43,0.431,True,0.753,0.467
0.7176,0.87984,1,2,14,1,-0.042,0.003,20.34,10.19,1.77,1.06,30.11,0.421,True,0.8192,0.18
0.7176,0.87984,1,2,14,1,-0.0044,-0.0058,41.86,13.22,1.135,1.001,39.65,0.513,False,0.1702,6.1026
0.7176,0.87984,1,2,14,1,-0.0157,-0.0115,31.8,10.13,1.352,1.023,29.08,0.473,False,0.22,3.6828
0.7176,0.87984,1,2,14,1,-0.0568,-0.0188,24.61,2.2,0.899,1.071,23.26,0.462,True,0.6793,0.1748
0.7176,0.87984,1,2,14,1,-0.0518,0.0031,41.06,6.06,0.869,1.159,32.61,0.406,True,0.7976,0.3026
0.7176,0.87984,1,2,14,1,-0.0593,-0.0129,25.01,7.38,1.642,1.034,20.06,0.41,True,0.7336,0.2282
0.7176,0.87984,1,2,14,1,-0.0493,0.0025,39.58,5.86,1.605,1.056,27.52,0.761,True,0.4339,0.8073
0.7176,0.87984,1,2,14,1,0.0215,0.0041,35.9,8.21,1.433,0.95,26.21,0.452,False,0.2736,1.1617
0.7176,0.87984,1,2,14,1,-0.0626,-0.0135,44.47,12.4,0.925,0.773,29.05,0.741,True,0.8591,1.0621
0.7176,0.87984,1,2,14,1,-0.0616,0.0024,34.55,12.62,1.02,0.874,23.63,0.632,True,0.7634,0.6864
0.7176,0.87984,1,2,14,1,-0.0513,-0.0103,41.93,2.23,1.706,1.375,33.39,0.771,False,0.3413,4.5429
0.7176,0.87984,1,2,14,1,-0.0186,-0.0092,35.72,6.91,1.702,1.006,36.98,0.635,False,0.1358,8.019
0.7176,0.87984,1,2,14,1,0.006,-0.0107,35.5,7.52,1.276,1.395,26.38,0.513,False,0.0256,18.4565
0.7176,0.87984,1,2,14,1,0.0078,0.0064,43.18,3.32,1.762,1.02,36.6,0.792,False,0.0637,7.8153
0.7176,0.87984,1,2,14,1,-0.0086,0.006,25.91,4.77,1.467,0.978,37.93,0.63,False,0.0412,14.4414
0.7176,0.87984,1,2,14,1,0.0101,0.0019,26.23,8.13,1.194,0.967,22.08,0.45,False,0.0585,3.1496
0.7176,0.87984,1,2,14,1,-0.0024,-0.0091,24.22,7.68,1.407,0.785,34.93,0.734,False,0.0905,6.4831
0.7176,0.87984,1,2,14,1,0.0029,-0.0169,32.63,6.92,0.943,1.029,24.86,0.741,False,0.1516,1.9315
0.7176,0.87984,1,2,14,1,-0.0334,-0.0168,29.79,12.03,1.312,1.127,39.9,0.435,True,0.4808,0.3503
0.7176,0.87984,1,2,14,1,-0.0435,0.0027,31.94,9.72,1.103,0.931,31.32,0.571,True,0.7583,0.2397
0.7176,0.87984,1,2,14,1,0.0227,0.0093,37.94,12.55,1.534,1.11,26.69,0.47,True,2.481,0.1213
0.7176,0.87984,1,2,14,1,-0.0373,-0.0081,32.35,7.66,1.314,1.296,33.73,0.414,False,0.436,2.7336
0.7176,0.87984,1,2,14,1,-0.0684,-0.0187,31.87,7.74,1.752,0.721,34.0,0.624,True,0.7624,0.7919
0.7176,0.87984,1,2,14,1,0.0169,-0.0112,28.45,4.2,1.444,0.815,26.11,0.548,False,0.1728,0.9741
0.7176,0.87984,1,2,14,1,-0.0277,-0.0163,32.79,6.82,1.123,1.29,38.23,0.59,True,0.698,0.5897
0.7176,0.87984,1,2,14,1,0.013,-0.0085,25.87,5.36,1.683,0.778,22.14,0.574,False,0.0897,1.5722
0.7176,0.87984,1,2,14,1,-0.061,0.0068,21.83,10.83,0.955,1.047,34.33,0.685,False,0.4498,3.9559
0.7176,0.87984,1,2,14,1,0.001,-0.0156,32.33,4.75,1.556,1.173,36.9,0.542,False,0.1111,6.14
0.7176,0.87984,1,2,14,1,-0.046,0.0042,44.87,5.54,1.406,0.868,21.89,0.678,True,0.8309,0.1797
0.7176,0.87984,1,2,14,1,-0.0392,0.0044,37.32,14.9,0.974,0.804,20.44,0.768,False,0.2102,5.7149
0.7176,0.87984,1,2,14,1,-0.0463,-0.0018,20.96,12.23,1.548,1.244,32.72,0.794,False,0.1527,10.1809
0.7176,0.87984,1,2,14,1,-0.0255,0.0004,22.57,6.6,1.3,0.885,38.49,0.636,False,0.1032,8.832
0.7176,0.87984,1,2,14,1,0.0159,-0.0105,41.7,12.4,1.128,1.144,28.25,0.419,False,0.1246,5.0103
0.7176,0.87984,1,2,14,1,0.018,-0.014,25.59,13.16,1.133,0.757,28.59,0.428,False,0.0609,5.9595
0.7176,0.87984,1,2,14,1,-0.0248,-0.0124,43.43,9.58,1.171,0.955,36.08,0.492,True,0.3803,0.4371
0.7176,0.87984,1,2,14,1,-0.0101,-0.0117,27.45,14.98,1.619,1.314,25.79,0.762,False,0.197,4.1626
0.7176,0.87984,1,2,14,1,-0.0443,0.0003,24.65,6.36,1.297,1.134,39.63,0.661,False,0.204,6.6447
0.7176,0.87984,1,2,14,1,-0.0075,-0.0127,29.15,4.17,1.478,1.267,27.02,0.626,False,0.1088,2.8291
0.7176,0.87984,1,2,14,1,0.0217,0.0022,34.77,8.64,1.568,0.915,22.77,0.454,False,0.295,0.8314
0.7176,0.87984,1,2,14,1,-0.0414,0.0021,29.08,13.24,1.744,0.864,22.34,0.594,True,0.7975,0.1878
0.7176,0.87984,1,2,14,1,-0.0533,-0.0193,36.23,2.1,1.463,1.183,25.72,0.749,False,0.1076,7.7599
0.7176,0.87984,1,2,14,1,0.0081,0.004,22.76,2.04,0.978,1.057,22.5,0.498,False,0.0609,1.3471
0.7176,0.87984,1,2,14,1,-0.0124,-0.0118,35.16,8.28,0.918,0.984,23.38,0.447,False,0.1103,4.8424
0.7176,0.87984,1,2,14,1,-0.0448,-0.0075,23.37,3.19,0.805,1.129,30.04,0.57,False,0.1301,4.0276
0.7176,0.87984,1,2,14,1,0.0121,-0.0121,43.59,10.88,1.586,1.3,36.5,0.793,False,0.0785,6.7123
0.7176,0.87984,1,2,14,1,-0.0639,0.0,28.27,12.86,0.838,1.353,31.8,0.441,False,0.8021,1.5175
0.7176,0.87984,1,2,14,1,-0.0547,-0.01,29.12,10.28,1.425,1.258,29.63,0.739,False,0.2574,5.723
0.7176,0.87984,1,2,14,1,0.0058,-0.0165,21.89,5.0,0.814,1.293,36.25,0.5,False,0.1032,2.8516
0.7176,0.87984,1,2,14,1,-0.0442,0.0052,42.57,8.0,1.365,1.109,34.71,0.602,True,0.731,0.1983
0.7176,0.87984,1,2,14,1,0.0067,-0.0154,38.56,4.46,1.096,0.967,38.84,0.604,False,0.1648,3.8928
0.7176,0.87984,1,2,14,1,0.0229,-0.0073,25.42,2.95,1.402,1.014,29.74,0.665,False,0.205,0.7561
0.7176,0.87984,1,2,14,1,0.0096,-0.0189,30.14,9.61,1.159,0.793,25.37,0.421,True,0.8862,0.0828
0.7176,0.87984,1,2,14,1,-0.0235,0.0033,26.65,6.42,1.067,0.948,25.19,0.453,False,0.1284,3.274
0.7176,0.87984,1,2,14,1,-0.0317,-0.0057,38.31,5.9,1.167,1.024,26.28,0.551,False,0.1744,5.6108
0.7176,0.87984,1,2,14,1,-0.0259,-0.0093,34.46,12.33,1.18,1.231,30.8,0.61,False,0.2938,4.4527
0.7176,0.87984,1,2,14,1,-0.0213,-0.0152,34.64,5.72,1.749,1.235,26.06,0.669,False,0.14,4.2902
0.7176,0.87984,1,2,14,1,0.0061,-0.0004,27.61,11.13,0.916,1.115,21.71,0.447,False,0.0903,3.0951
0.7176,0.87984,1,2,14,1,-0.07,-0.0019,38.78,6.1,1.569,1.138,27.89,0.465,False,0.8053,1.9218
0.7176,0.87984,1,2,14,1,0.0191,-0.0167,26.08,2.77,1.629,0.79,24.94,0.492,True,0.8868,0.0578
0.7176,0.87984,1,2,14,1,-0.0372,-0.0199,25.51,11.33,1.163,1.003,28.29,0.714,False,0.3257,3.6954
0.7176,0.87984,1,2,14,1,-0.0517,-0.0039,20.26,10.79,1.784,1.049,28.8,0.677,False,0.058,19.2008
0.7176,0.87984,1,2,14,1,-0.002,-0.007,41.82,6.95,1.026,1.084,22.93,0.672,False,0.0872,4.8226
0.7176,0.87984,1,2,14,1,-0.0526,0.0015,31.32,7.44,1.693,1.263,26.02,0.403,True,0.7988,0.2647
0.7176,0.87984,1,2,14,1,0.0108,-0.0127,38.89,7.57,1.069,1.373,30.88,0.655,False,0.1014,5.0359
0.7176,0.87984,1,2,14,1,-0.0163,0.0047,40.1,6.75,0.831,1.17,29.43,0.718,False,0.0849,10.0676
0.7176,0.87984,1,2,14,1,0.0117,-0.0183,27.72,4.8,1.183,1.358,25.31,0.545,False,0.1112,1.4221
0.7176,0.87984,1,2,14,1,-0.0626,-0.0037,31.17,6.0,0.961,0.855,34.62,0.739,False,0.1012,15.6137
0.7176,0.87984,1,2,14,1,-0.0647,0.0065,35.45,2.69,1.223,0.726,27.98,0.413,True,0.7618,0.0997
0.7176,0.87984,1,2,14,1,-0.0154,-0.0129,42.64,10.78,1.395,0.818,38.7,0.756,False,0.1482,7.435
0.7176,0.87984,1,2,14,1,-0.0122,-0.0195,34.05,6.27,1.492,1.149,22.19,0.766,False,0.0926,3.6511
0.7176,0.87984,1,2,14,1,-0.0411,-0.0117,20.21,8.92,0.931,0.766,32.02,0.77,False,0.1305,8.6328
0.7176,0.87984,1,2,14,1,-0.0018,0.0094,26.82,13.11,0.829,0.711,25.9,0.62,False,0.0392,16.131
0.7176,0.87984,1,2,14,1,-0.056,-0.0018,30.37,14.28,1.042,0.906,35.83,0.592,True,0.3709,3.7361
0.7176,0.87984,1,2,14,1,-0.0507,0.001,23.91,13.65,0.8,1.354,37.46,0.628,True,0.124,4.4918
0.7176,0.87984,1,2,14,1,-0.0349,0.0039,29.72,13.68,1.358,1.091,21.34,0.798,False,0.0587,17.6872
0.7176,0.87984,1,2,14,1,-0.0688,-0.0012,23.42,2.02,1.225,1.119,36.56,0.697,True,0.7904,0.6744
0.7176,0.87984,1,2,14,1,0.0016,0.0067,38.46,11.76,1.061,1.286,31.15,0.783,False,0.1531,4.1685
0.7176,0.87984,1,2,14,1,-0.0199,-0.0034,37.52,9.96,1.19,1.004,33.28,0.479,False,0.3942,3.0523
0.7176,0.87984,1,2,14,1,-0.0553,-0.0079,35.05,11.6,1.473,1.049,37.97,0.478,True,0.406,0.5177
0.7176,0.87984,1,2,14,1,-0.0369,-0.0143,28.91,8.27,1.618,1.332,31.24,0.76,False,0.14,8.412
0.7176,0.87984,1,2,14,1,0.0051,-0.0062,22.9,13.84,1.435,1.2,33.77,0.592,False,0.2022,3.5344
0.7176,0.87984,1,2,14,1,-0.001,-0.0114,20.71,10.97,1.775,1.227,20.3,0.552,False,0.0977,2.7687
0.7176,0.87984,1,2,14,1,0.0228,-0.0188,43.75,4.57,1.203,0.704,38.76,0.533,True,0.8591,0.4312
0.7176,0.87984,1,2,14,1,-0.055,-0.0136,43.55,11.19,1.789,1.122,33.5,0.552,True,0.6882,0.3788
0.7176,0.87984,1,2,14,1,-0.0595,-0.0084,34.39,6.67,1.029,1.331,35.78,0.48,True,0.6893,0.7572
0.7176,0.87984,1,2,14,1,0.0045,-0.0035,43.93,4.48,1.036,1.108,36.76,0.704,False,0.251,2.4718
0.7176,0.87984,1,2,14,1,0.0164,-0.0012,29.69,13.09,1.319,0.769,23.02,0.695,False,0.2087,1.9019
0.7176,0.87984,1,2,14,1,0.0141,-0.0047,37.71,4.33,1.128,1.349,35.55,0.434,False,0.1469,4.4183
0.7176,0.87984,1,2,14,1,-0.023,-0.0025,30.91,14.54,1.437,0.749,30.15,0.425,True,0.8107,0.2148
0.7176,0.87984,1,2,14,1,0.0113,0.003,44.71,4.53,0.915,1.249,34.6,0.445,False,0.2105,3.2519
0.7176,0.87984,1,2,14,1,0.0127,0.0061,22.28,3.21,1.526,1.307,28.63,0.56,False,0.0909,1.4267
0.7176,0.87984,1,2,14,1,-0.045,0.0037,40.55,12.57,1.0,0.977,26.59,0.461,True,0.7127,0.3588
0.7176,0.87984,1,2,14,1,-0.0074,0.0071,20.77,5.77,1.162,0.974,38.67,0.748,False,0.0506,9.9775
0.7176,0.87984,1,2,14,1,0.0182,0.0073,36.51,13.41,1.649,0.822,36.2,0.633,True,0.3398,1.1093
0.7176,0.87984,1,2,14,1,-0.0471,-0.0041,27.8,11.85,1.054,1.215,30.28,0.589,False,0.2764,4.8568
0.7176,0.87984,1,2,14,1,-0.0478,0.0099,29.6,9.1,1.622,0.848,23.2,0.428,True,0.7569,0.1141
0.7176,0.87984,1,2,14,1,-0.0145,0.0003,42.82,5.25,0.866,1.01,39.57,0.717,False,0.2214,4.4959
0.7176,0.87984,1,2,14,1,-0.0536,-0.0095,20.88,13.92,0.95,0.838,25.86,0.751,False,0.2843,4.9245
0.7176,0.87984,1,2,14,1,-0.0099,-0.0024,39.1,14.11,0.984,0.901,31.93,0.656,False,0.231,4.4084
0.7176,0.87984,1,2,14,1,-0.0545,0.0094,42.16,9.42,0.826,0.739,30.94,0.64,True,0.4346,0.4456
0.7176,0.87984,1,2,14,1,-0.0628,-0.002,44.17,6.41,1.351,1.321,29.95,0.527,True,0.9557,2.0191
0.7176,0.87984,1,2,14,1,-0.0039,-0.0106,34.28,3.84,1.105,0.78,31.05,0.496,False,0.1634,3.5914
0.7176,0.87984,1,2,14,1,-0.025,-0.0122,39.7,5.71,1.505,0.745,34.1,0.565,True,0.204,1.0765
0.7176,0.87984,1,2,14,1,-0.0353,-0.0121,42.27,2.5,0.92,0.987,25.14,0.539,False,0.2907,3.5583
0.7176,0.87984,1,2,14,1,-0.0307,0.0077,32.7,7.13,1.426,1.207,22.67,0.56,False,0.3636,1.519
0.7176,0.87984,1,2,14,1,-0.0501,-0.0036,22.9,4.96,0.847,1.253,28.35,0.725,False,0.0886,6.9162
0.7176,0.87984,1,2,14,1,-0.0607,-0.0023,23.34,11.42,1.613,1.325,28.98,0.439,False,0.3154,2.8581
0.7176,0.87984,1,2,14,1,-0.0007,-0.011,26.5,8.06,1.375,1.137,38.53,0.433,False,0.1537,4.794
0.7176,0.87984,1,2,14,1,-0.0032,-0.0048,33.98,2.75,1.348,1.1,26.84,0.576,False,0.0281,12.441
0.7176,0.87984,1,2,14,1,0.024,-0.0137,33.55,3.41,1.765,1.195,31.62,0.786,False,0.265,0.8888
0.7176,0.87984,1,2,14,1,-0.0596,0.0007,41.77,8.99,1.274,1.246,20.57,0.662,False,0.1389,8.5274
0.7176,0.87984,1,2,14,1,-0.017,0.0022,41.02,13.98,1.393,0.8,25.48,0.782,False,0.1751,5.5889
0.7176,0.87984,1,2,14,1,0.0154,-0.0096,29.8,13.21,1.419,1.397,27.32,0.565,False,0.0734,6.8956
0.7176,0.87984,1,2,14,1,-0.0276,-0.0089,39.74,10.53,0.82,1.209,32.93,0.595,True,0.1581,7.3621
0.7176,0.87984,1,2,14,1,-0.0664,-0.0051,37.67,14.41,1.289,0.732,35.97,0.662,True,0.7659,0.6558
0.7176,0.87984,1,2,14,1,-0.0365,0.0098,28.96,3.72,0.874,1.105,36.35,0.582,False,0.4169,2.2905
0.7176,0.87984,1,2,14,1,0.0222,-0.0009,35.49,3.59,1.483,0.964,35.27,0.54,False,0.1518,2.5868
0.7176,0.87984,1,2,14,1,-0.0295,-0.0093,21.4,8.83,1.251,1.208,26.89,0.516,False,0.1646,3.3931
0.7176,0.87984,1,2,14,1,-0.0504,0.0053,29.46,4.13,1.799,0.982,38.05,0.401,True,0.8904,0.4094
0.7176,0.87984,1,2,14,1,-0.0543,-0.0181,31.98,5.51,1.139,1.106,37.54,0.743,True,0.493,2.416
0.7176,0.87984,1,2,14,1,-0.0623,-0.0049,38.6,2.43,1.747,0.813,33.35,0.745,True,0.0918,5.1656
0.7176,0.87984,1,2,14,1,0.0065,-0.0007,28.79,10.48,1.501,1.13,35.96,0.515,False,0.1366,5.0337
0.7176,0.87984,1,2,14,1,0.0161,-0.0106,36.67,5.42,1.722,0.897,38.12,0.464,False,0.0651,8.8438
0.7176,0.87984,1,2,14,1,0.0212,0.0055,44.09,8.37,1.384,0.718,38.87,0.752,False,0.2338,2.0854
0.7176,0.87984,1,2,14,1,0.0048,0.0036,28.22,4.64,1.227,0.858,38.8,0.53,False,0.0581,8.9297
0.7176,0.87984,1,2,14,1,-0.0225,0.0012,38.7,2.26,0.853,0.931,23.11,0.503,False,0.1096,5.6487
0.7176,0.87984,1,2,14,1,-0.0027,0.0075,40.84,7.9,1.304,0.803,37.75,0.779,False,0.184,3.9804
0.7176,0.87984,1,2,14,1,-0.0352,-0.0145,39.46,6.79,1.335,0.749,24.42,0.713,False,0.1652,5.6375
0.7176,0.87984,1,2,14,1,-0.0619,0.0086,31.52,10.45,0.957,0.744,27.14,0.577,True,0.7894,0.1974
0.7176,0.87984,1,2,14,1,0.008,0.0051,35.79,8.6,1.475,0.859,20.51,0.6,False,0.0564,4.7115
0.7176,0.87984,1,2,14,1,-0.0657,-0.0193,21.71,11.82,1.488,0.966,30.46,0.584,False,0.5296,2.4598
0.7176,0.87984,1,2,14,1,0.02,0.0018,38.43,4.85,1.51,0.893,24.36,0.682,False,0.096,2.3174
0.7176,0.87984,1,2,14,1,0.0238,-0.0189,32.58,2.85,1.638,1.382,21.16,0.746,False,0.1627,0.525
0.7176,0.87984,1,2,14,1,0.0201,-0.0149,39.76,11.58,1.08,0.827,32.79,0.737,False,0.1833,2.6121
0.7176,0.87984,1,2,14,1,-0.0371,-0.0072,32.49,10.06,1.303,1.154,36.04,0.615,False,0.2942,5.0718
0.7176,0.87984,1,2,14,1,-0.0597,-0.0034,37.29,13.29,0.952,1.278,27.11,0.708,False,0.2815,6.4881
0.7176,0.87984,1,2,14,1,0.0007,-0.0038,24.8,11.74,1.708,1.357,23.71,0.641,False,0.2126,1.9999
0.7176,0.87984,1,2,14,1,0.0117,-0.0014,20.13,14.18,1.541,1.07,21.07,0.497,False,0.2171,1.2871
0.7176,0.87984,1,2,14,1,-0.0228,-0.0054,25.14,2.53,1.608,1.069,25.8,0.668,False,0.0679,3.9579
0.7176,0.87984,1,2,14,1,-0.0401,-0.0172,32.53,3.34,1.519,1.076,20.38,0.649,True,0.7492,0.3996
0.7176,0.87984,1,2,14,1,-0.0136,-0.0,44.61,6.47,1.221,0.958,25.06,0.546,False,0.1617,5.1691
0.7176,0.87984,1,2,14,1,0.0208,-0.0097,22.43,9.26,1.253,1.203,29.03,0.795,False,0.0757,4.1012
0.7176,0.87984,1,2,14,1,0.0023,-0.0066,33.39,11.47,1.561,1.155,31.9,0.408,False,0.2774,2.8503
0.7176,0.87984,1,2,14,1,0.0136,-0.0156,39.83,11.93,0.817,1.378,29.7,0.46,False,0.1368,4.7089
0.7176,0.87984,1,2,14,1,0.0069,-0.0159,42.48,14.12,0.907,1.265,27.77,0.532,False,0.3467,2.1231
0.7176,0.87984,1,2,14,1,0.011,0.0001,33.28,10.58,1.515,1.065,28.88,0.69,False,0.3576,1.3545
0.7176,0.87984,1,2,14,1,0.012,-0.0041,36.38,5.58,0.825,0.853,37.6,0.509,False,0.1228,4.8123
0.7176,0.87984,1,2,14,1,0.0242,0.0048,25.15,14.59,1.421,1.141,31.35,0.451,False,0.1684,2.5383
0.7176,0.87984,1,2,14,1,-0.06,0.0037,29.9,14.05,1.527,0.959,33.12,0.717,True,0.7588,0.482
0.7176,0.87984,1,2,14,1,-0.0209,-0.0143,40.4,14.15,0.995,1.04,36.29,0.765,False,0.1555,8.1941
0.7176,0.87984,1,2,14,1,-0.0077,-0.0021,43.89,9.07,1.444,0.889,21.1,0.788,False,0.0634,8.571
0.7176,0.87984,1,2,14,1,-0.0319,0.0023,42.68,9.04,0.834,1.062,28.93,0.628,False,0.1245,10.0654
0.7176,0.87984,1,2,14,1,-0.017,-0.013,21.59,10.65,1.752,1.327,21.95,0.561,False,0.0746,5.4011
0.7176,0.87984,1,2,14,1,-0.0478,-0.015,24.02,3.52,1.248,1.366,33.3,0.71,False,0.1909,3.5429
0.7176,0.87984,1,2,14,1,-0.0379,0.0095,40.76,4.97,1.441,1.192,26.54,0.63,True,0.8058,0.316
0.7176,0.87984,1,2,14,1,-0.0575,0.0038,23.11,11.99,1.136,1.319,29.54,0.476,False,0.3215,3.0263
0.7176,0.87984,1,2,14,1,-0.0455,-0.0055,29.43,8.43,1.687,0.947,30.71,0.55,False,0.1778,7.0814
0.7176,0.87984,1,2,14,1,-0.005,-0.0141,27.86,3.43,1.016,1.222,35.7,0.557,False,0.1415,3.4206
0.7176,0.87984,1,2,14,1,-0.0384,-0.0176,44.78,9.29,1.691,0.764,38.99,0.578,True,0.063,4.7628
0.7176,0.87984,1,2,14,1,-0.0389,-0.0181,28.34,14.74,1.725,0.758,22.63,0.583,True,0.7087,0.9538
0.7176,0.87984,1,2,14,1,-0.0336,-0.0132,33.61,12.9,1.089,0.735,37.49,0.715,True,0.6676,0.8313
0.7176,0.87984,1,2,14,1,-0.0067,-0.0183,44.35,7.17,1.543,1.026,37.28,0.67,False,0.1514,6.3314
0.7176,0.87984,1,2,14,1,0.0102,0.0038,39.29,2.23,1.795,0.945,23.3,0.769,False,0.2359,0.8304
0.7176,0.87984,1,2,14,1,0.019,-0.0184,34.98,5.48,1.576,1.26,36.75,0.477,True,0.9202,0.1881
0.7176,0.87984,1,2,14,1,-0.0308,0.0054,28.07,5.35,1.267,0.7,35.58,0.724,True,0.7882,0.145
0.7176,0.87984,1,2,14,1,-0.0402,-0.0057,38.36,5.19,1.4,1.028,20.25,0.416,False,0.3011,2.0136
0.7176,0.87984,1,2,14,1,-0.0505,-0.019,25.26,3.54,1.451,1.339,27.06,0.495,True,0.7524,0.5974
0.7176,0.87984,1,2,14,1,0.0193,-0.0078,34.71,13.8,1.647,1.19,38.93,0.496,False,0.0863,7.4635
0.7176,0.87984,1,2,14,1,-0.0237,-0.0148,33.15,8.66,1.125,1.184,36.93,0.404,False,0.1558,6.775
0.7176,0.87984,1,2,14,1,-0.0151,0.0066,26.32,11.11,1.154,0.711,34.53,0.735,False,0.1441,6.7195
0.7176,0.87984,1,2,14,1,0.0044,-0.0157,25.84,3.12,1.781,0.817,34.23,0.487,True,1.0507,0.0944
0.7176,0.87984,1,2,14,1,-0.0278,-0.018,35.4,10.71,1.147,1.113,22.44,0.652,False,0.3278,2.3852
0.7176,0.87984,1,2,14,1,0.021,0.0078,37.42,14.44,1.172,1.018,26.86,0.777,False,0.3848,1.1251
0.7176,0.87984,1,2,14,1,0.0126,-0.0165,42.53,13.91,1.057,1.341,26.64,0.467,False,0.3821,1.7958
0.7176,0.87984,1,2,14,1,-0.0473,-0.0179,26.26,7.28,1.5,1.117,35.12,0.547,True,0.5067,0.3078
0.7176,0.87984,1,2,14,1,-0.018,0.0034,36.35,14.86,1.465,0.802,30.98,0.401,True,0.7494,0.1696
0.7176,0.87984,1,2,14,1,0.0041,-0.0069,39.98,4.61,1.729,1.051,24.09,0.52,False,0.0223,18.004
0.7176,0.87984,1,2,14,1,-0.0264,-0.0087,44.21,11.29,1.248,1.164,32.35,0.499,True,0.7515,0.5749
0.7176,0.87984,1,2,14,1,0.0224,0.0086,34.92,13.48,1.628,1.217,31.57,0.747,True,0.5443,1.0995
0.7176,0.87984,1,2,14,1,-0.0515,0.0062,30.85,4.08,1.633,0.724,24.0,0.514,True,0.7533,0.1098
0.7176,0.87984,1,2,14,1,-0.006,-0.0052,32.92,12.31,0.904,0.828,33.21,0.76,False,0.0448,18.1415
0.7176,0.87984,1,2,14,1,-0.0215,-0.0082,33.05,10.63,1.603,0.876,37.65,0.484,True,0.2979,0.6338
0.7176,0.87984,1,2,14,1,-0.0034,-0.0162,30.15,6.76,1.342,1.095,36.42,0.777,False,0.1222,5.0489
0.7176,0.87984,1,2,14,1,0.0138,0.0063,37.61,9.18,1.52,1.277,30.43,0.648,False,0.4163,1.1987
0.7176,0.87984,1,2,14,1,-0.0346,-0.0085,21.3,7.94,1.055,1.033,25.99,0.47,False,0.2482,1.8775
0.7176,0.87984,1,2,14,1,-0.0529,0.0044,35.27,14.87,1.017,1.275,30.75,0.643,True,0.2772,4.3728
0.7176,0.87984,1,2,14,1,0.0248,-0.0033,43.46,8.75,0.895,1.294,27.51,0.605,False,0.0875,4.9002
0.7176,0.87984,1,2,14,1,-0.057,-0.0186,38.81,9.31,1.048,1.092,34.88,0.505,True,0.4112,1.5224
0.7176,0.87984,1,2,14,1,0.0133,-0.0055,39.18,14.34,1.338,0.846,36.64,0.762,False,0.2243,2.7112
0.7176,0.87984,1,2,14,1,-0.0433,-0.0032,33.41,7.79,0.963,1.304,39.16,0.442,True,0.8638,0.9934
0.7176,0.87984,1,2,14,1,-0.0239,-0.0144,22.2,3.68,1.23,1.254,25.66,0.509,False,0.1314,2.1093
0.7176,0.87984,1,2,14,1,-0.0114,0.0077,25.69,8.7,0.923,0.77,27.63,0.535,False,0.3035,1.5921
0.7176,0.87984,1,2,14,1,0.0055,0.0032,44.04,6.14,1.194,1.312,20.54,0.593,False,0.0517,5.922
0.7176,0.87984,1,2,14,1,-0.0642,-0.0047,27.07,10.33,1.233,1.383,34.87,0.535,False,0.2989,5.4567
0.7176,0.87984,1,2,14,1,-0.0682,0.0055,38.97,2.87,1.664,0.777,38.38,0.723,True,0.7975,0.9098
0.7176,0.87984,1,2,14,1,-0.0447,0.0035,25.48,7.56,1.754,1.284,26.8,0.727,False,0.109,8.2236
0.7176,0.87984,1,2,14,1,0.015,-0.0101,43.95,5.02,1.198,1.301,21.42,0.759,False,0.1071,2.017
0.7176,0.87984,1,2,14,1,0.0049,-0.0109,23.04,14.23,1.234,1.139,27.88,0.549,False,0.1374,4.6301
0.7176,0.87984,1,2,14,1,-0.0484,-0.0185,42.14,3.26,1.254,0.935,39.23,0.58,True,0.1263,2.7755
0.7176,0.87984,1,2,14,1,-0.0398,-0.0102,20.91,12.52,0.88,0.936,28.18,0.605,True,0.7205,0.6796
0.7176,0.87984,1,2,14,1,-0.0083,-0.0195,37.79,7.71,1.63,1.31,28.55,0.769,False,0.1573,4.1821
0.7176,0.87984,1,2,14,1,-0.0587,0.0029,26.63,7.88,0.989,1.113,39.43,0.487,True,0.7035,0.4033
0.7176,0.87984,1,2,14,1,-0.0298,0.0069,30.0,5.93,0.948,1.253,37.15,0.702,False,0.1929,5.8134
0.7176,0.87984,1,2,14,1,-0.0052,-0.0028,21.75,6.56,1.005,0.951,21.86,0.693,False,0.0643,2.7617
0.7176,0.87984,1,2,14,1,-0.0409,0.0049,23.63,9.72,1.653,1.053,36.16,0.632,True,0.7309,0.2437
0.7176,0.87984,1,2,14,1,0.0074,-0.0173,23.76,13.52,1.17,1.388,35.04,0.745,False,0.1414,4.4618
0.7176,0.87984,1,2,14,1,0.0184,-0.0133,28.5,6.48,1.484,1.135,29.56,0.529,False,0.1836,1.5019
