Amplitude_Deg,Frequency_Hz,Start_Amp_Mult,Start_Freq_Mult,Fell,Distance_Traversed,CoT,Passed
30.0,0.44000000000000006,1.4666666666666668,0.8555555555555555,True,1.1909,0.1948,False
30.0,0.45157894736842114,1.5777777777777777,0.8555555555555555,True,1.4359,0.2343,False
30.0,0.46315789473684216,0.9111111111111112,0.7,True,1.2441,0.2564,False
30.0,0.47473684210526323,1.5777777777777777,0.7777777777777777,True,1.5321,0.1963,False
30.0,0.48631578947368426,1.6888888888888889,0.7,True,1.4769,0.1886,False
30.0,0.49789473684210533,1.6888888888888889,0.7,True,1.2853,0.3402,False
30.0,0.5094736842105264,1.8,0.7,True,1.1354,0.3378,False
30.0,0.5210526315789474,1.6888888888888889,0.9333333333333333,False,0.7291,0.557,False
30.0,0.5326315789473685,1.3555555555555556,1.4,True,1.2309,0.2447,False
30.0,0.5442105263157895,0.9111111111111112,1.1666666666666665,False,1.1484,0.501,False
30.0,0.5557894736842106,1.4666666666666668,0.7,True,1.0661,0.3543,False
30.0,0.5673684210526316,1.1333333333333333,0.9333333333333333,True,1.0135,0.3299,False
30.0,0.5789473684210527,1.4666666666666668,0.7777777777777777,True,1.553,0.2743,False
30.0,0.5905263157894738,1.3555555555555556,0.9333333333333333,True,1.4316,0.2951,False
30.0,0.6021052631578948,1.8,0.7,True,1.3746,0.3349,False
30.0,0.6136842105263158,1.8,0.9333333333333333,True,1.2475,0.3176,False
30.0,0.6252631578947369,1.5777777777777777,1.1666666666666665,False,1.4225,0.3375,False
30.0,0.6368421052631579,1.6888888888888889,1.3222222222222222,True,1.727,0.358,False
30.0,0.648421052631579,1.5777777777777777,1.011111111111111,True,1.5657,0.3607,False
30.0,0.66,1.6888888888888889,1.4,True,1.5373,0.4543,False
30.789473684210527,0.44000000000000006,1.4666666666666668,0.9333333333333333,True,1.4205,0.2327,False
30.789473684210527,0.45157894736842114,1.5777777777777777,0.8555555555555555,True,1.337,0.2761,False
30.789473684210527,0.46315789473684216,1.8,0.7,True,0.9691,0.5992,False
30.789473684210527,0.47473684210526323,1.4666666666666668,1.3222222222222222,True,1.1825,0.273,False
30.789473684210527,0.48631578947368426,1.2444444444444445,1.0888888888888888,True,1.2544,0.2705,False
30.789473684210527,0.49789473684210533,0.9111111111111112,0.8555555555555555,True,1.4173,0.1875,False
30.789473684210527,0.5094736842105264,1.6888888888888889,0.8555555555555555,True,1.326,0.2579,False
30.789473684210527,0.5210526315789474,1.1333333333333333,1.3222222222222222,True,1.1069,0.2877,False
30.789473684210527,0.5326315789473685,1.3555555555555556,0.7777777777777777,True,1.4979,0.2251,False
30.789473684210527,0.5442105263157895,1.4666666666666668,0.7,True,1.1611,0.2976,False
30.789473684210527,0.5557894736842106,1.4666666666666668,1.4,True,1.8326,0.2498,False
30.789473684210527,0.5673684210526316,1.4666666666666668,1.4,False,0.7608,0.6787,False
30.789473684210527,0.5789473684210527,1.0222222222222221,1.3222222222222222,True,1.3595,0.4278,False
30.789473684210527,0.5905263157894738,1.6888888888888889,0.7777777777777777,True,1.3686,0.2806,False
30.789473684210527,0.6021052631578948,1.4666666666666668,0.7777777777777777,True,1.6573,0.3224,False
30.789473684210527,0.6136842105263158,1.3555555555555556,1.011111111111111,True,1.2874,0.3311,False
30.789473684210527,0.6252631578947369,1.4666666666666668,1.1666666666666665,True,1.5169,0.3035,False
30.789473684210527,0.6368421052631579,1.5777777777777777,1.2444444444444445,True,1.7586,0.3516,False
30.789473684210527,0.648421052631579,1.8,1.2444444444444445,True,1.6644,0.4062,False
30.789473684210527,0.66,1.6888888888888889,1.1666666666666665,True,1.75,0.3951,False
31.57894736842105,0.44000000000000006,1.1333333333333333,1.4,True,1.3519,0.2293,False
31.57894736842105,0.45157894736842114,1.6888888888888889,0.9333333333333333,True,1.3692,0.2282,False
31.57894736842105,0.46315789473684216,0.8,0.9333333333333333,True,1.2953,0.183,False
31.57894736842105,0.47473684210526323,0.8,0.9333333333333333,True,1.1267,0.2197,False
31.57894736842105,0.48631578947368426,0.8,0.9333333333333333,True,1.7242,0.2253,False
31.57894736842105,0.49789473684210533,1.2444444444444445,1.4,True,1.4315,0.2152,False
31.57894736842105,0.5094736842105264,1.4666666666666668,0.7777777777777777,True,1.2021,0.2814,False
31.57894736842105,0.5210526315789474,0.8,1.011111111111111,True,1.7035,0.2661,False
31.57894736842105,0.5326315789473685,1.2444444444444445,1.3222222222222222,True,0.9355,0.4689,False
31.57894736842105,0.5442105263157895,1.6888888888888889,1.3222222222222222,False,0.6893,0.5409,False
31.57894736842105,0.5557894736842106,1.5777777777777777,0.7,True,1.3218,0.4897,False
31.57894736842105,0.5673684210526316,0.9111111111111112,1.2444444444444445,True,0.8847,0.3552,False
31.57894736842105,0.5789473684210527,1.0222222222222221,1.2444444444444445,True,1.2531,0.526,False
31.57894736842105,0.5905263157894738,1.8,1.3222222222222222,True,1.2565,0.5106,False
31.57894736842105,0.6021052631578948,1.2444444444444445,0.8555555555555555,True,1.5082,0.3312,False
31.57894736842105,0.6136842105263158,1.1333333333333333,1.4,False,1.5027,0.3034,False
31.57894736842105,0.6252631578947369,1.8,0.9333333333333333,True,1.3441,0.3482,False
31.57894736842105,0.6368421052631579,1.6888888888888889,0.7777777777777777,True,1.6308,0.37,False
31.57894736842105,0.648421052631579,1.5777777777777777,1.4,True,1.7904,0.4037,False
31.57894736842105,0.66,1.4666666666666668,1.1666666666666665,True,1.6321,0.3752,False
32.368421052631575,0.44000000000000006,1.3555555555555556,0.9333333333333333,True,1.4958,0.2346,False
32.368421052631575,0.45157894736842114,1.5777777777777777,0.7,True,1.627,0.2943,False
32.368421052631575,0.46315789473684216,1.4666666666666668,0.8555555555555555,True,1.5525,0.2042,False
32.368421052631575,0.47473684210526323,1.5777777777777777,0.7777777777777777,True,1.4572,0.2133,False
32.368421052631575,0.48631578947368426,1.3555555555555556,0.7777777777777777,True,1.7128,0.3173,False
32.368421052631575,0.49789473684210533,1.8,0.7777777777777777,True,1.3351,0.3696,False
32.368421052631575,0.5094736842105264,1.8,0.7,True,1.6764,0.2974,False
32.368421052631575,0.5210526315789474,0.8,0.7777777777777777,True,1.2977,0.3692,False
32.368421052631575,0.5326315789473685,1.5777777777777777,0.7,True,1.7668,0.3134,False
32.368421052631575,0.5442105263157895,1.3555555555555556,1.011111111111111,True,1.2193,0.3422,False
32.368421052631575,0.5557894736842106,1.3555555555555556,0.7777777777777777,True,1.1882,0.4441,False
32.368421052631575,0.5673684210526316,1.8,0.7,True,1.2669,0.4211,False
32.368421052631575,0.5789473684210527,1.3555555555555556,0.7,True,1.1427,0.5296,False
32.368421052631575,0.5905263157894738,1.0222222222222221,1.2444444444444445,True,1.3585,0.3302,False
32.368421052631575,0.6021052631578948,1.5777777777777777,0.7777777777777777,True,1.8323,0.3025,False
32.368421052631575,0.6136842105263158,1.5777777777777777,1.1666666666666665,True,1.8463,0.2824,False
32.368421052631575,0.6252631578947369,1.4666666666666668,1.0888888888888888,True,1.8079,0.2942,False
32.368421052631575,0.6368421052631579,1.3555555555555556,1.011111111111111,True,1.6898,0.3663,False
32.368421052631575,0.648421052631579,1.3555555555555556,0.9333333333333333,True,1.7603,0.2904,False
32.368421052631575,0.66,1.2444444444444445,1.2444444444444445,True,1.6777,0.3679,False
33.1578947368421,0.44000000000000006,1.6888888888888889,1.011111111111111,True,1.3912,0.2709,False
33.1578947368421,0.45157894736842114,1.2444444444444445,1.011111111111111,True,1.2074,0.363,False
33.1578947368421,0.46315789473684216,1.8,0.7,True,1.4367,0.3365,False
33.1578947368421,0.47473684210526323,1.5777777777777777,0.7777777777777777,True,1.5465,0.2248,False
33.1578947368421,0.48631578947368426,0.8,1.0888888888888888,True,1.7746,0.2419,False
33.1578947368421,0.49789473684210533,1.3555555555555556,0.7777777777777777,True,1.9301,0.2295,False
33.1578947368421,0.5094736842105264,1.2444444444444445,0.7,True,1.7878,0.2801,False
33.1578947368421,0.5210526315789474,1.2444444444444445,0.8555555555555555,True,1.4249,0.3208,False
33.1578947368421,0.5326315789473685,1.4666666666666668,1.4,False,1.6405,0.4761,False
33.1578947368421,0.5442105263157895,1.0222222222222221,1.2444444444444445,False,1.1795,0.6099,False
33.1578947368421,0.5557894736842106,0.8,0.7,False,1.3297,0.335,False
33.1578947368421,0.5673684210526316,1.2444444444444445,0.7777777777777777,True,1.4265,0.3615,False
33.1578947368421,0.5789473684210527,1.4666666666666668,1.0888888888888888,True,1.2668,0.3349,False
33.1578947368421,0.5905263157894738,1.2444444444444445,0.9333333333333333,True,1.9326,0.2865,False
33.1578947368421,0.6021052631578948,0.8,0.7,True,1.8542,0.2734,False
33.1578947368421,0.6136842105263158,1.8,1.0888888888888888,True,1.5728,0.3779,False
33.1578947368421,0.6252631578947369,1.3555555555555556,1.011111111111111,True,1.4102,0.3443,False
33.1578947368421,0.6368421052631579,1.6888888888888889,0.7,True,1.7797,0.3255,False
33.1578947368421,0.648421052631579,1.6888888888888889,0.7,True,1.6567,0.4007,False
33.1578947368421,0.66,1.1333333333333333,1.2444444444444445,False,1.536,0.5389,False
33.94736842105263,0.44000000000000006,1.2444444444444445,0.7777777777777777,True,2.292,0.2509,False
33.94736842105263,0.45157894736842114,1.6888888888888889,0.7777777777777777,True,1.4195,0.2561,False
33.94736842105263,0.46315789473684216,1.4666666666666668,0.8555555555555555,True,1.4798,0.3362,False
33.94736842105263,0.47473684210526323,1.4666666666666668,0.7777777777777777,True,1.5609,0.2023,False
33.94736842105263,0.48631578947368426,1.5777777777777777,0.8555555555555555,True,1.4547,0.2972,False
33.94736842105263,0.49789473684210533,1.3555555555555556,0.7777777777777777,True,2.2918,0.2685,False
33.94736842105263,0.5094736842105264,1.8,1.0888888888888888,True,2.0907,0.2341,False
33.94736842105263,0.5210526315789474,1.6888888888888889,0.7,True,1.508,0.3983,False
33.94736842105263,0.5326315789473685,1.2444444444444445,0.8555555555555555,True,1.5128,0.432,False
33.94736842105263,0.5442105263157895,1.8,1.0888888888888888,False,1.2617,0.4565,False
33.94736842105263,0.5557894736842106,1.3555555555555556,0.8555555555555555,True,0.8283,0.4867,False
33.94736842105263,0.5673684210526316,1.2444444444444445,0.7,True,0.8888,0.4186,False
33.94736842105263,0.5789473684210527,1.8,0.7,True,2.1014,0.2331,False
33.94736842105263,0.5905263157894738,1.3555555555555556,0.9333333333333333,True,1.4773,0.3022,False
33.94736842105263,0.6021052631578948,1.3555555555555556,0.7,True,1.243,0.6556,False
33.94736842105263,0.6136842105263158,0.9111111111111112,0.7,True,1.0968,0.4269,False
33.94736842105263,0.6252631578947369,1.8,1.2444444444444445,True,1.81,0.4664,False
33.94736842105263,0.6368421052631579,1.8,1.3222222222222222,True,1.6086,0.3516,False
33.94736842105263,0.648421052631579,0.9111111111111112,0.9333333333333333,True,1.4191,0.3186,False
33.94736842105263,0.66,1.5777777777777777,1.4,True,1.6132,0.4996,False
34.73684210526316,0.44000000000000006,1.3555555555555556,0.7777777777777777,False,1.8353,0.3417,False
34.73684210526316,0.45157894736842114,1.2444444444444445,0.7777777777777777,True,1.2865,0.2223,False
34.73684210526316,0.46315789473684216,1.6888888888888889,1.011111111111111,True,1.3087,0.2683,False
34.73684210526316,0.47473684210526323,1.2444444444444445,1.4,True,1.4941,0.2739,False
34.73684210526316,0.48631578947368426,1.8,0.7777777777777777,True,1.8435,0.3607,False
34.73684210526316,0.49789473684210533,1.6888888888888889,0.7777777777777777,False,1.7345,0.2707,False
34.73684210526316,0.5094736842105264,1.6888888888888889,0.7,True,1.6732,0.3375,False
34.73684210526316,0.5210526315789474,1.4666666666666668,0.7,True,2.1918,0.2477,False
34.73684210526316,0.5326315789473685,1.8,0.7777777777777777,True,1.3962,0.3832,False
34.73684210526316,0.5442105263157895,0.8,1.2444444444444445,True,1.4377,0.4382,False
34.73684210526316,0.5557894736842106,1.3555555555555556,0.7777777777777777,True,1.3737,0.6053,False
34.73684210526316,0.5673684210526316,1.5777777777777777,0.7777777777777777,True,1.2169,0.4328,False
34.73684210526316,0.5789473684210527,1.2444444444444445,0.7,True,2.9474,0.2727,False
34.73684210526316,0.5905263157894738,1.3555555555555556,0.9333333333333333,True,1.5725,0.5174,False
34.73684210526316,0.6021052631578948,1.5777777777777777,1.1666666666666665,True,1.8833,0.3111,False
34.73684210526316,0.6136842105263158,1.8,1.0888888888888888,True,1.7821,0.2989,False
34.73684210526316,0.6252631578947369,1.4666666666666668,1.2444444444444445,True,1.7709,0.4626,False
34.73684210526316,0.6368421052631579,1.4666666666666668,1.1666666666666665,True,1.8839,0.433,False
34.73684210526316,0.648421052631579,1.8,0.7777777777777777,True,1.4903,0.4398,False
34.73684210526316,0.66,1.6888888888888889,1.4,True,1.544,0.6104,False
35.526315789473685,0.44000000000000006,1.3555555555555556,0.9333333333333333,False,1.509,0.505,False
35.526315789473685,0.45157894736842114,0.9111111111111112,1.3222222222222222,True,1.5513,0.2221,False
35.526315789473685,0.46315789473684216,1.2444444444444445,0.7777777777777777,True,1.2549,0.2414,False
35.526315789473685,0.47473684210526323,1.0222222222222221,1.3222222222222222,True,1.9788,0.3293,False
35.526315789473685,0.48631578947368426,1.6888888888888889,1.4,True,1.4427,0.3309,False
35.526315789473685,0.49789473684210533,1.3555555555555556,0.7777777777777777,True,1.9391,0.2473,False
35.526315789473685,0.5094736842105264,1.2444444444444445,0.7,True,1.4899,0.3352,False
35.526315789473685,0.5210526315789474,1.6888888888888889,0.7777777777777777,True,1.3735,0.3332,False
35.526315789473685,0.5326315789473685,0.9111111111111112,1.2444444444444445,True,1.3896,0.2997,False
35.526315789473685,0.5442105263157895,1.0222222222222221,1.011111111111111,True,1.2349,0.6209,False
