Mesh_X,Mesh_Y,Mesh_X_Index,Mesh_Y_Index,Pair_Index,Run_Index,Mesh_Generator,Mesh_Generator_Entry_XML,Mesh_Generator_SCAD,Foot_X,Foot_Y,Kp,Kd,Start_Amp_Mult,Start_Freq_Mult,Amplitude_Deg,Frequency_Hz,Replay_Params_JSON,Fell,Distance_Traversed,Forward_Progress,Lateral_Drift,Path_Length,Forward_Efficiency,Heading_Change_Deg,Right_Landings,Left_Landings,Landing_Count,Alternating_Steps,Right_Max_Swing_Clearance,Left_Max_Swing_Clearance,Min_Swing_Clearance,Right_Contact_Slip,Left_Contact_Slip,Total_Contact_Slip,Slip_Ratio,Gait_Quality_Pass,Walk_Score,CoT
0.7332,0.91728,0,2,3,1,gen_new_xml,/home/rml3/Documents/nick/LEGO-MuJoCo/bigfoot/scene.xml,/home/rml3/Documents/nick/LEGO-MuJoCo/feet_generator.scad,-0.05066449006301518,-0.012102338956186624,38.836611532207726,9.364214293313857,1.7548476367588264,0.9148114031925342,36.68059804676089,0.7196292137646145,"{""Kd"": 9.364214293313857, ""Kp"": 38.836611532207726, ""amp_deg"": 36.68059804676089, ""foot_x"": -0.05066449006301518, ""foot_y"": -0.012102338956186624, ""freq_hz"": 0.7196292137646145, ""start_amp_mult"": 1.7548476367588264, ""start_freq_mult"": 0.9148114031925342}",True,0.43411997553245063,0.16743819929111006,0.40053040156078795,4.084982191003094,0.04098872197285994,14.511771341246895,1,1,2,1,0.1430754583001777,0.41390098946710585,0.1430754583001777,1.6906789112569138,1.4473235131674635,3.1380024244243776,18.74125759659305,False,-3.096146549039612,2.341580606230939
0.7332,0.91728,0,2,3,1,gen_new_xml,/home/rml3/Documents/nick/LEGO-MuJoCo/bigfoot/scene.xml,/home/rml3/Documents/nick/LEGO-MuJoCo/feet_generator.scad,0.013441224196950985,-0.005126640440507662,26.20195375785065,11.360315480602749,1.2747458119752768,1.3753849244811645,31.597758865070354,0.7037047481847526,"{""Kd"": 11.360315480602749, ""Kp"": 26.20195375785065, ""amp_deg"": 31.597758865070354, ""foot_x"": 0.013441224196950985, ""foot_y"": -0.005126640440507662, ""freq_hz"": 0.7037047481847526, ""start_amp_mult"": 1.2747458119752768, ""start_freq_mult"": 1.3753849244811645}",False,0.3807058314885832,0.23598972759279088,0.2987403196759585,4.631885485475359,0.05094895552422576,83.82202107604869,0,0,0,0,0.0,0.0,0.0,2.2773086192400687,2.0305558149533174,4.307864434193386,18.254457421243213,False,-2.279122995608471,1.3222521114477006
0.7332,0.91728,0,2,3,1,gen_new_xml,/home/rml3/Documents/nick/LEGO-MuJoCo/bigfoot/scene.xml,/home/rml3/Documents/nick/LEGO-MuJoCo/feet_generator.scad,-0.055007623036563896,-0.018068574806105974,34.06900713984735,4.275041058288463,0.8298699098334792,0.7284467367327983,26.31018253017839,0.5053673648076893,"{""Kd"": 4.275041058288463, ""Kp"": 34.06900713984735, ""amp_deg"": 26.31018253017839, ""foot_x"": -0.055007623036563896, ""foot_y"": -0.018068574806105974, ""freq_hz"": 0.5053673648076893, ""start_amp_mult"": 0.8298699098334792, ""start_freq_mult"": 0.7284467367327983}",True,0.6358966539136911,0.5579817134399732,0.3049933801334388,2.220112144061553,0.25133041811986184,62.389520051132386,0,0,0,0,0.025933769465944057,0.0,0.0,1.0037401105214523,0.8931175703989411,1.8968576809203934,3.3994979319773972,False,-3.2066904057323065,0.3685670663580785
0.7332,0.91728,0,2,3,1,gen_new_xml,/home/rml3/Documents/nick/LEGO-MuJoCo/bigfoot/scene.xml,/home/rml3/Documents/nick/LEGO-MuJoCo/feet_generator.scad,0.006113358595427068,-0.0033340512922386788,35.63497369862459,10.51095213515565,1.773948330793341,1.087448016194235,21.16965453313077,0.4414142725406076,"{""Kd"": 10.51095213515565, ""Kp"": 35.63497369862459, ""amp_deg"": 21.16965453313077, ""foot_x"": 0.006113358595427068, ""foot_y"": -0.0033340512922386788, ""freq_hz"": 0.4414142725406076, ""start_amp_mult"": 1.773948330793341, ""start_freq_mult"": 1.087448016194235}",False,0.11914836396143945,-0.11806525451295813,0.016028983482369107,5.102970909501753,-0.023136572127644337,38.18657767585343,0,0,0,0,0.0,0.0,0.0,2.426376382525996,2.2282489040163242,4.65462528654232,999.0,False,-2.2927001238821942,3.271838059489141
0.7332,0.91728,0,2,3,1,gen_new_xml,/home/rml3/Documents/nick/LEGO-MuJoCo/bigfoot/scene.xml,/home/rml3/Documents/nick/LEGO-MuJoCo/feet_generator.scad,0.012417992159721891,-0.015687006165618682,27.19204553677603,10.859749107545682,1.5406391946640636,0.8214125623714335,20.503421403504028,0.6523632400491988,"{""Kd"": 10.859749107545682, ""Kp"": 27.19204553677603, ""amp_deg"": 20.503421403504028, ""foot_x"": 0.012417992159721891, ""foot_y"": -0.015687006165618682, ""freq_hz"": 0.6523632400491988, ""start_amp_mult"": 1.5406391946640636, ""start_freq_mult"": 0.8214125623714335}",False,0.10650969225192848,0.10572085445679631,0.012938913266785776,3.6785861752095617,0.028739534544348036,28.6828566473752,0,0,0,0,0.0,0.0,0.0,1.5715325080042322,1.471699083686029,3.0432315916902613,28.785537227509852,False,-2.0259011740201567,2.390326146491618
0.7332,0.91728,0,2,3,1,gen_new_xml,/home/rml3/Documents/nick/LEGO-MuJoCo/bigfoot/scene.xml,/home/rml3/Documents/nick/LEGO-MuJoCo/feet_generator.scad,-0.05861238656304414,0.0014595114524952775,34.611329254393155,4.777748466298448,0.871930895259766,1.0725109176360692,30.679370176316336,0.5109474561118644,"{""Kd"": 4.777748466298448, ""Kp"": 34.611329254393155, ""amp_deg"": 30.679370176316336, ""foot_x"": -0.05861238656304414, ""foot_y"": 0.0014595114524952775, ""freq_hz"": 0.5109474561118644, ""start_amp_mult"": 0.871930895259766, ""start_freq_mult"": 1.0725109176360692}",False,0.7360037851613216,0.726912511421037,0.11532463965412496,9.311066181310522,0.07806973951920991,2.1409876616651378,0,0,0,0,0.0,0.0,0.0,3.6633434151262776,4.723875731825701,8.387219146951978,11.538141131394001,False,-1.3400916293911833,1.9618773150146063
0.7332,0.91728,0,2,3,1,gen_new_xml,/home/rml3/Documents/nick/LEGO-MuJoCo/bigfoot/scene.xml,/home/rml3/Documents/nick/LEGO-MuJoCo/feet_generator.scad,0.019691488594958256,-0.0015220614371840649,24.31856741690432,7.651508612954108,0.9854210905733047,1.3282844034214782,20.9653758809278,0.6507137547545605,"{""Kd"": 7.651508612954108, ""Kp"": 24.31856741690432, ""amp_deg"": 20.9653758809278, ""foot_x"": 0.019691488594958256, ""foot_y"": -0.0015220614371840649, ""freq_hz"": 0.6507137547545605, ""start_amp_mult"": 0.9854210905733047, ""start_freq_mult"": 1.3282844034214782}",False,0.10069005421120358,0.08497039063896382,0.054023325811329,2.7395946354004157,0.031015680035650476,15.03380378812297,0,0,0,0,0.0,0.0,0.0,1.1825911628245418,0.9864293952581442,2.169020558082686,25.52678105598899,False,-2.0076386160670863,1.2712029776008622
0.7332,0.91728,0,2,3,1,gen_new_xml,/home/rml3/Documents/nick/LEGO-MuJoCo/bigfoot/scene.xml,/home/rml3/Documents/nick/LEGO-MuJoCo/feet_generator.scad,-0.05453981943541407,-0.006531373275626475,38.22488765574716,3.473610010693277,0.8831849486352119,0.8292449449567088,32.71017520801195,0.6192270384427252,"{""Kd"": 3.473610010693277, ""Kp"": 38.22488765574716, ""amp_deg"": 32.71017520801195, ""foot_x"": -0.05453981943541407, ""foot_y"": -0.006531373275626475, ""freq_hz"": 0.6192270384427252, ""start_amp_mult"": 0.8831849486352119, ""start_freq_mult"": 0.8292449449567088}",True,0.7823469095043013,0.7037316475542768,0.34180177741122797,4.555388814901763,0.1544833330696609,54.72782659476471,0,0,0,0,0.03318243692352596,0.022095104813548316,0.022095104813548316,2.398338556057752,1.9787606736507841,4.377099229708536,6.21984139113332,False,-2.8279485718994595,1.113719735767077
0.7332,0.91728,0,2,3,1,gen_new_xml,/home/rml3/Documents/nick/LEGO-MuJoCo/bigfoot/scene.xml,/home/rml3/Documents/nick/LEGO-MuJoCo/feet_generator.scad,0.024852288053550844,-0.00359799909220046,38.899510214148975,7.934675593447136,1.6260812382479863,0.7111239320354306,22.448509444521992,0.7047293580070065,"{""Kd"": 7.934675593447136, ""Kp"": 38.899510214148975, ""amp_deg"": 22.448509444521992, ""foot_x"": 0.024852288053550844, ""foot_y"": -0.00359799909220046, ""freq_hz"": 0.7047293580070065, ""start_amp_mult"": 1.6260812382479863, ""start_freq_mult"": 0.7111239320354306}",False,0.40324763062438523,0.151853581927489,0.3735627674969389,3.3731926758189354,0.04501776107130386,98.23543035868164,0,0,0,0,0.0,0.0,0.0,1.5583454012845663,1.2195293573583403,2.7778747586429064,18.29311316455715,False,-2.463560727289128,0.6478675350041402
0.7332,0.91728,0,2,3,1,gen_new_xml,/home/rml3/Documents/nick/LEGO-MuJoCo/bigfoot/scene.xml,/home/rml3/Documents/nick/LEGO-MuJoCo/feet_generator.scad,0.005904043306418111,-0.004075234509835796,25.065720084561583,2.161037288299891,1.3950389712349973,1.3459478724977136,21.692515632655358,0.48465040275753657,"{""Kd"": 2.161037288299891, ""Kp"": 25.065720084561583, ""amp_deg"": 21.692515632655358, ""foot_x"": 0.005904043306418111, ""foot_y"": -0.004075234509835796, ""freq_hz"": 0.48465040275753657, ""start_amp_mult"": 1.3950389712349973, ""start_freq_mult"": 1.3459478724977136}",False,0.046931782710317185,0.04537897063987346,0.011972520705095064,3.15310130977204,0.014391853030296138,9.787518198007664,0,0,0,0,0.0,0.0,0.0,1.3790077264694065,1.2857446394075844,2.664752365876991,58.722186252844054,False,-2.0033133942511983,2.6744064597373445
0.7332,0.91728,0,2,3,1,gen_new_xml,/home/rml3/Documents/nick/LEGO-MuJoCo/bigfoot/scene.xml,/home/rml3/Documents/nick/LEGO-MuJoCo/feet_generator.scad,-0.0529619002865547,-0.009421285231847562,37.75839765987244,5.9388890799751,1.668632191949911,1.1470074199868663,26.043744672606785,0.7552380428316214,"{""Kd"": 5.9388890799751, ""Kp"": 37.75839765987244, ""amp_deg"": 26.043744672606785, ""foot_x"": -0.0529619002865547, ""foot_y"": -0.009421285231847562, ""freq_hz"": 0.7552380428316214, ""start_amp_mult"": 1.668632191949911, ""start_freq_mult"": 1.1470074199868663}",False,0.17883700669635152,0.013462565458916536,0.17832956652046028,8.565053535754384,0.0015718016709081544,10.683120193906358,0,0,0,0,0.0,0.0,0.0,3.477846608433717,4.290652801145805,7.768499409579523,577.0445041315869,False,-2.122316123243804,7.534459397328719
