Amplitude_Deg,Frequency_Hz,Start_Amp_Mult,Start_Freq_Mult,Fell,Distance_Traversed,CoT,Passed
30.0,0.45128205128205134,1.3555555555555556,1.2444444444444445,False,0.0828,2.9891,False
30.0,0.45128205128205134,1.3555555555555556,1.3222222222222222,False,0.0749,2.1324,False
30.0,0.45128205128205134,1.3555555555555556,1.4,False,0.4188,0.8619,False
30.0,0.45128205128205134,1.4666666666666668,0.7,False,0.1056,1.9981,False
30.0,0.45128205128205134,1.4666666666666668,0.7777777777777777,False,0.1331,1.3261,False
30.0,0.45128205128205134,1.4666666666666668,0.8555555555555555,False,0.0207,12.3508,False
30.0,0.45128205128205134,1.4666666666666668,0.9333333333333333,False,0.3097,0.7465,False
30.0,0.45128205128205134,1.4666666666666668,1.011111111111111,True,1.244,0.1883,False
30.0,0.45128205128205134,1.4666666666666668,1.0888888888888888,False,0.231,1.3595,False
30.0,0.45128205128205134,1.4666666666666668,1.1666666666666665,False,0.0458,4.4879,False
30.0,0.45128205128205134,1.4666666666666668,1.2444444444444445,False,0.0398,4.059,False
30.0,0.45128205128205134,1.4666666666666668,1.3222222222222222,False,0.1426,1.1353,False
30.0,0.45128205128205134,1.4666666666666668,1.4,False,0.4,0.7639,False
30.0,0.45128205128205134,1.5777777777777777,0.7,False,0.7505,0.5606,False
30.0,0.45128205128205134,1.5777777777777777,0.7777777777777777,False,0.0237,8.4834,False
30.0,0.45128205128205134,1.5777777777777777,0.8555555555555555,False,0.2733,0.6303,False
30.0,0.45128205128205134,1.5777777777777777,0.9333333333333333,False,0.1519,1.7998,False
30.0,0.45128205128205134,1.5777777777777777,1.011111111111111,True,0.9374,0.2585,False
30.0,0.45128205128205134,1.5777777777777777,1.0888888888888888,False,0.0196,10.1443,False
30.0,0.45128205128205134,1.5777777777777777,1.1666666666666665,False,0.0974,1.8924,False
30.0,0.45128205128205134,1.5777777777777777,1.2444444444444445,False,0.0761,3.0861,False
30.0,0.45128205128205134,1.5777777777777777,1.3222222222222222,False,0.2022,1.424,False
30.0,0.45128205128205134,1.5777777777777777,1.4,False,0.1281,1.0909,False
30.0,0.45128205128205134,1.6888888888888889,0.7,False,0.6566,0.4329,False
30.0,0.45128205128205134,1.6888888888888889,0.7777777777777777,False,0.1388,1.3779,False
30.0,0.45128205128205134,1.6888888888888889,0.8555555555555555,False,0.8117,0.3866,False
30.0,0.45128205128205134,1.6888888888888889,0.9333333333333333,False,0.0971,1.8643,False
30.0,0.45128205128205134,1.6888888888888889,1.011111111111111,False,0.1115,1.7617,False
30.0,0.45128205128205134,1.6888888888888889,1.0888888888888888,False,0.0587,3.3299,False
30.0,0.45128205128205134,1.6888888888888889,1.1666666666666665,False,0.068,3.3013,False
30.0,0.45128205128205134,1.6888888888888889,1.2444444444444445,False,0.0581,4.3151,False
30.0,0.45128205128205134,1.6888888888888889,1.3222222222222222,False,0.0806,2.1065,False
30.0,0.45128205128205134,1.6888888888888889,1.4,False,0.0816,3.5111,False
30.0,0.45128205128205134,1.8,0.7,False,0.0667,4.467,False
30.0,0.45128205128205134,1.8,0.7777777777777777,True,1.1396,0.1803,False
30.0,0.45128205128205134,1.8,0.8555555555555555,False,0.1138,1.8291,False
30.0,0.45128205128205134,1.8,0.9333333333333333,False,0.0589,3.4588,False
30.0,0.45128205128205134,1.8,1.011111111111111,False,0.2861,1.1179,False
30.0,0.45128205128205134,1.8,1.0888888888888888,False,0.3248,0.8451,False
30.0,0.45128205128205134,1.8,1.1666666666666665,False,0.1904,0.9865,False
30.0,0.45128205128205134,1.8,1.2444444444444445,False,0.1281,1.9296,False
30.0,0.45128205128205134,1.8,1.3222222222222222,False,0.0555,3.0463,False
30.0,0.45128205128205134,1.8,1.4,True,0.9808,0.3035,False
30.0,0.456923076923077,0.8,0.7,False,0.0337,4.8464,False
30.0,0.456923076923077,0.8,0.7777777777777777,False,0.0084,19.4683,False
30.0,0.456923076923077,0.8,0.8555555555555555,False,0.0411,3.875,False
30.0,0.456923076923077,0.8,0.9333333333333333,True,1.0226,0.246,False
30.0,0.456923076923077,0.8,1.011111111111111,False,0.0861,2.1771,False
30.0,0.456923076923077,0.8,1.0888888888888888,False,0.0785,2.1886,False
30.0,0.456923076923077,0.8,1.1666666666666665,False,0.3218,0.5485,False
30.0,0.456923076923077,0.8,1.2444444444444445,False,0.0356,4.5681,False
30.0,0.456923076923077,0.8,1.3222222222222222,False,0.0529,3.1429,False
30.0,0.456923076923077,0.8,1.4,False,0.4252,0.4884,False
30.0,0.456923076923077,0.9111111111111112,0.7,False,0.1615,0.8526,False
30.0,0.456923076923077,0.9111111111111112,0.7777777777777777,False,0.1638,1.2417,False
30.0,0.456923076923077,0.9111111111111112,0.8555555555555555,False,0.3546,0.7935,False
30.0,0.456923076923077,0.9111111111111112,0.9333333333333333,False,0.1105,1.5852,False
30.0,0.456923076923077,0.9111111111111112,1.011111111111111,False,0.0538,3.4574,False
30.0,0.456923076923077,0.9111111111111112,1.0888888888888888,False,0.0678,2.8167,False
30.0,0.456923076923077,0.9111111111111112,1.1666666666666665,False,0.0476,3.6396,False
30.0,0.456923076923077,0.9111111111111112,1.2444444444444445,False,0.0099,15.3884,False
30.0,0.456923076923077,0.9111111111111112,1.3222222222222222,False,0.153,1.8268,False
30.0,0.456923076923077,0.9111111111111112,1.4,False,0.0469,3.6069,False
30.0,0.456923076923077,1.0222222222222221,0.7,False,0.0635,2.5547,False
